dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.043311555985291,TRUE,1
2,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.829219442465027,TRUE,1
3,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.412746154936646,TRUE,1
4,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.407049188128682,TRUE,1
5,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.900983198927354,TRUE,1
6,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.211305631328105,TRUE,1
7,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.412298494122857,TRUE,1
8,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.847179484321848,TRUE,1
9,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.768457499476149,TRUE,1
10,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.81800917912795,TRUE,1
11,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.954729614066994,TRUE,1
12,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.389038412462272,TRUE,1
13,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.786386111307958,TRUE,1
14,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.296853447338426,TRUE,1
15,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.23252125630649,TRUE,1
16,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.34640864732104,TRUE,1
17,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.776110174685492,TRUE,1
18,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.75424964061852,TRUE,1
19,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.33623699151904,TRUE,1
20,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.449917102340489,TRUE,1
21,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,4.864076578389224,TRUE,1
22,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.0979348593440745,TRUE,1
23,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.676392787385898,TRUE,1
24,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.397705988833885,TRUE,1
25,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.2292239451322615,TRUE,1
26,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.78789260788967,TRUE,1
27,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,4.686318745055748,TRUE,1
28,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.329530499097584,TRUE,1
29,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.518054392794044,TRUE,1
30,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.647434449949554,TRUE,1
31,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.078440566813583,TRUE,1
32,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.713751406483078,TRUE,1
33,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.714907033619543,TRUE,1
34,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.027925355211485,TRUE,1
35,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.873664770549244,TRUE,1
36,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.12897454390749,TRUE,1
37,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.683890595975101,TRUE,1
38,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.8484379510273365,TRUE,1
39,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.373920538172128,TRUE,1
40,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.320735941079873,TRUE,1
41,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.810474534480071,TRUE,1
42,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.95173476298489,TRUE,1
43,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.8322176268518495,TRUE,1
44,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.485211602373152,TRUE,1
45,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.02046642623113,TRUE,1
46,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.197835495324949,TRUE,1
47,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.6444722357574655,TRUE,1
48,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.95578292199565,TRUE,1
49,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,4.546328635681671,TRUE,1
50,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.484938253981854,TRUE,1
51,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.512569001427335,TRUE,1
52,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.267994422482344,TRUE,1
53,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.657163363193235,TRUE,1
54,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.30380589348298,TRUE,1
55,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.042536971914314,TRUE,1
56,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.625009555913057,TRUE,1
57,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.701434637238592,TRUE,1
58,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.689351675213654,TRUE,1
59,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.193367028238767,TRUE,1
60,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.280325454676305,TRUE,1
61,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.8005978509400755,TRUE,1
62,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.416728808074314,TRUE,1
63,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.290857267768562,TRUE,1
64,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.364385022578466,TRUE,1
65,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.1691038395386695,TRUE,1
66,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.724794927719616,TRUE,1
67,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.039930310355913,TRUE,1
68,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.297070406702603,TRUE,1
69,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,4.997318598894998,TRUE,1
70,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.35542593748932,TRUE,1
71,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.669180870288,TRUE,1
72,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.217996605362012,TRUE,1
73,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.751806517987046,TRUE,1
74,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.33993118902786,TRUE,1
75,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.148929774498028,TRUE,1
76,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.106365401741704,TRUE,1
77,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.2199138275325385,TRUE,1
78,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.674192086495528,TRUE,1
79,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.84491469601847,TRUE,1
80,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.006264753724434,TRUE,1
81,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.203588141375049,TRUE,1
82,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.254471631375316,TRUE,1
83,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.571449466427389,TRUE,1
84,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.829445455871582,TRUE,1
85,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.349905044704805,TRUE,1
86,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.416702413506225,TRUE,1
87,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.45857758523804,TRUE,1
88,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.77963648226327,TRUE,1
89,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.359879421392787,TRUE,1
90,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.01389097617568,TRUE,1
91,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.707116699034462,TRUE,1
92,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.526960046176297,TRUE,1
93,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.847350853212032,TRUE,1
94,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.404210940408974,TRUE,1
95,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.509081547311443,TRUE,1
96,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.598948882457616,TRUE,1
97,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.356484324861538,TRUE,1
98,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.900143856209568,TRUE,1
99,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.393159260074028,TRUE,1
100,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.676016357213987,TRUE,1
101,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.035564036388476,TRUE,1
102,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.2299405891602335,TRUE,1
103,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.661742761419555,TRUE,1
104,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.672357575865596,TRUE,1
105,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,5.438380291415732,TRUE,1
106,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta select interactions), removing LM/GLM candidates from SuperLearners",---,6.01497046917092,TRUE,1
