dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.300595681567288,TRUE,2
2,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.048777631565145,TRUE,2
3,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.154513943581428,TRUE,2
4,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.074312243513666,TRUE,2
5,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.700492354661599,TRUE,2
6,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.998547809742275,TRUE,2
7,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.964081342968035,TRUE,2
8,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.026105837851516,TRUE,2
9,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.7471688245221575,TRUE,2
10,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.790447844630486,TRUE,2
11,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.009880321854399,TRUE,2
12,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.968038277087634,TRUE,2
13,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.828099395614384,TRUE,2
14,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.934959192304799,TRUE,2
15,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.0088550583817595,TRUE,2
16,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.970113192474752,TRUE,2
17,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.049179685050645,TRUE,2
18,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.965938477158471,TRUE,2
19,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.8870102011368965,TRUE,2
20,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.131045308567214,TRUE,2
21,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.069790724015149,TRUE,2
22,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.211176456371669,TRUE,2
23,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.748191922663417,TRUE,2
24,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.068989859265632,TRUE,2
25,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.728297197452385,TRUE,2
26,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.203873091627392,TRUE,2
27,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.119013627602948,TRUE,2
28,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.805084030167246,TRUE,2
29,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.829588154229666,TRUE,2
30,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.027778726747208,TRUE,2
31,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.0061458133432355,TRUE,2
32,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.8142187037926725,TRUE,2
33,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.094971045271108,TRUE,2
34,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.187334261953763,TRUE,2
35,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.794627667859624,TRUE,2
36,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.967331849362145,TRUE,2
37,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,5.127371710253015,TRUE,2
38,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.969922821134189,TRUE,2
39,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,4.744788906220124,TRUE,2
