dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.830677378856654,TRUE,1
2,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.489638481326343,TRUE,1
3,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.457219664327689,TRUE,1
4,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.4150227094248145,TRUE,1
5,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.474183252323033,TRUE,1
6,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.273686529323469,TRUE,1
7,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.053282924584807,TRUE,1
8,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.556773022019886,TRUE,1
9,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.6699846364499304,TRUE,1
10,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.693260981233885,TRUE,1
11,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.233343496860662,TRUE,1
12,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.139246866890139,TRUE,1
13,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.902582344772587,TRUE,1
14,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.6192979337883635,TRUE,1
15,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.264126351337481,TRUE,1
16,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.428791082414815,TRUE,1
17,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.688523720043619,TRUE,1
18,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.3579491699082835,TRUE,1
19,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.229240042987881,TRUE,1
20,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.2577576279072415,TRUE,1
21,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.642465490945976,TRUE,1
22,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.338729955889924,TRUE,1
23,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.800984993046459,TRUE,1
24,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.231221893736045,TRUE,1
25,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.445034784356036,TRUE,1
26,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.775053228945975,TRUE,1
27,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.091234779458611,TRUE,1
28,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.339841281028271,TRUE,1
29,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.529523436438855,TRUE,1
30,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.545311811767405,TRUE,1
31,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.40842623090824,TRUE,1
32,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.523977503097138,TRUE,1
33,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.7364078906438545,TRUE,1
34,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.726546940439781,TRUE,1
35,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.625792537722729,TRUE,1
36,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.752058135118153,TRUE,1
37,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.549618964481328,TRUE,1
38,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification)",---,5.851421588555754,TRUE,1
