dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,6.211079503363469,TRUE,2
2,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.533584123131597,TRUE,2
3,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.511217248566935,TRUE,2
4,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.464032808532663,TRUE,2
5,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.561783343785107,TRUE,2
6,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.711951033228807,TRUE,2
7,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.245107480536995,TRUE,2
8,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.411675006070078,TRUE,2
9,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.489350423960582,TRUE,2
10,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.696102047970411,TRUE,2
11,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.64807771230119,TRUE,2
12,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.356548051563667,TRUE,2
13,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.467806704878101,TRUE,2
14,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.443881669168665,TRUE,2
15,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.520625618930211,TRUE,2
16,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.701363755932485,TRUE,2
17,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.348961237430347,TRUE,2
18,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.879545556105528,TRUE,2
19,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.489804443409921,TRUE,2
20,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.3834663780480625,TRUE,2
21,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.77700885070992,TRUE,2
22,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.876483110543845,TRUE,2
23,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.3040906535417305,TRUE,2
24,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.367168617099349,TRUE,2
25,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.251546974077353,TRUE,2
26,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation (mu, eta stratification), removing LM/GLM candidates from SuperLearners",---,5.721181715528515,TRUE,2
