sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.06112355496295004,0.0042165534139380475,-0.050997063355465264
1,2,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05000076626384265,0.003848641545477243,-0.050997063355465264
1,3,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05381458137034402,0.004109154115426467,-0.050997063355465264
1,4,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.053707833854855794,0.00431069398516456,-0.050997063355465264
1,5,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.0489995221944581,0.0039298054609523785,-0.050997063355465264
1,6,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04785320742993561,0.0036508188191667814,-0.050997063355465264
1,7,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.051789457658804335,0.003712252613899803,-0.050997063355465264
1,8,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.049871012856196176,0.004237583958052383,-0.050997063355465264
1,9,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.051439327783081135,0.0039184212988211415,-0.050997063355465264
1,10,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.038772726929432066,0.0042927894814290685,-0.050997063355465264
1,11,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05399330306135534,0.004098548938327361,-0.050997063355465264
1,12,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.060262643605437885,0.004848483904066611,-0.050997063355465264
1,13,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04426686757894776,0.0038430948959485554,-0.050997063355465264
1,14,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05176949770604232,0.003865935481767952,-0.050997063355465264
1,15,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.053383080674706734,0.003973955552739961,-0.050997063355465264
1,16,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.058131467378056544,0.003986693678404031,-0.050997063355465264
1,17,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05503790575240937,0.0038505610744774825,-0.050997063355465264
1,18,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04697552035479769,0.0038889673217507637,-0.050997063355465264
1,19,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.048099841498595856,0.004051101514382664,-0.050997063355465264
1,20,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04724184513400911,0.004210355073887984,-0.050997063355465264
1,21,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04336781874414211,0.004133307355946384,-0.050997063355465264
1,22,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.056641775876608014,0.004147921235103344,-0.050997063355465264
1,23,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.049250915718140574,0.004465130579605341,-0.050997063355465264
1,24,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.049555331908156905,0.0041864830792779535,-0.050997063355465264
1,25,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.054809723172503606,0.004112447476772883,-0.050997063355465264
1,26,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05088015639140647,0.004084099602929471,-0.050997063355465264
1,27,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.047693000932743264,0.004344058481741118,-0.050997063355465264
1,28,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04581046198053471,0.003947035015002285,-0.050997063355465264
1,29,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04721890738318794,0.004272447723955052,-0.050997063355465264
1,30,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.048728769341781386,0.0038946157459662074,-0.050997063355465264
1,31,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04922304320270905,0.003935793438641453,-0.050997063355465264
1,32,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04523953424679221,0.004077256075676626,-0.050997063355465264
1,33,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04794431834991694,0.004024108008290877,-0.050997063355465264
1,34,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05109264686213383,0.003971722764861932,-0.050997063355465264
1,35,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04757771662753543,0.004287768337333881,-0.050997063355465264
1,36,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05014677675466655,0.004509941653091371,-0.050997063355465264
1,37,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05076856398822585,0.004180232632041999,-0.050997063355465264
1,38,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04730333768494123,0.0039412949875354195,-0.050997063355465264
1,39,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.048517993269398936,0.004523586496912422,-0.050997063355465264
1,40,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05460351468778898,0.00399301451041677,-0.050997063355465264
1,41,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.048082292520966505,0.004452394689712646,-0.050997063355465264
1,42,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.049428278938860586,0.004065592613832164,-0.050997063355465264
1,43,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04792917271783802,0.003961569031972479,-0.050997063355465264
1,44,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05163446133008397,0.004813776776462808,-0.050997063355465264
1,45,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05600726466521185,0.0046795681299201695,-0.050997063355465264
1,46,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.050255556467052376,0.00428462374280596,-0.050997063355465264
1,47,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05162153377791843,0.004522636210562396,-0.050997063355465264
1,48,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05417931982115649,0.004309625280215565,-0.050997063355465264
1,49,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05119328562038324,0.004436920486821119,-0.050997063355465264
1,50,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.047820516349905716,0.005064400910590275,-0.050997063355465264
1,51,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05378996945680432,0.0037863647371009805,-0.050997063355465264
1,52,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.044510515126961386,0.004331208054613199,-0.050997063355465264
1,53,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05370439328664905,0.0043038663400313424,-0.050997063355465264
1,54,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.046964963997221,0.0039031984593052376,-0.050997063355465264
1,55,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.04428850521918238,0.0035290474443467486,-0.050997063355465264
1,56,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05464227997602615,0.0039086256573744056,-0.050997063355465264
1,57,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.05554044318677879,0.003934782344312361,-0.050997063355465264
1,58,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation (mu parametric),mu,-0.051618435692989,0.004023407985272326,-0.050997063355465264
