sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05854001520093623,0.005371625924044301,-0.050997063355465264
1,2,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05444310554809198,0.0038137760714916963,-0.050997063355465264
1,3,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05644842153249984,0.004394824959818044,-0.050997063355465264
1,4,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.053285888613408,0.004172558893770325,-0.050997063355465264
1,5,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.050747176902491545,0.004055029033191102,-0.050997063355465264
1,6,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04763317271537722,0.004034417492874643,-0.050997063355465264
1,7,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.053699676579149654,0.0039539340836519474,-0.050997063355465264
1,8,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04677911640462752,0.004315361286265966,-0.050997063355465264
1,9,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.054919482640567036,0.004239887816471457,-0.050997063355465264
1,10,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.0354572501062896,0.00421629802774674,-0.050997063355465264
1,11,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.055244595583116396,0.004651664031338018,-0.050997063355465264
1,12,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.0598697855963229,0.004707820828382797,-0.050997063355465264
1,13,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04134839694422787,0.005930113694531972,-0.050997063355465264
1,14,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.0461297304286725,0.004478722268755005,-0.050997063355465264
1,15,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.054842335767809544,0.004202414559375692,-0.050997063355465264
1,16,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05447582064569995,0.0043586028329715525,-0.050997063355465264
1,17,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.056167015031873414,0.003902962073244991,-0.050997063355465264
1,18,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04781081528016543,0.004427559197509909,-0.050997063355465264
1,19,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.047788420662274844,0.004586698678872324,-0.050997063355465264
1,20,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04204992933061657,0.004485019724476871,-0.050997063355465264
1,21,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04285850106158378,0.004832393363212001,-0.050997063355465264
1,22,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.055437875380792805,0.005676374314902912,-0.050997063355465264
1,23,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05200748438038822,0.0041706446658984035,-0.050997063355465264
1,24,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04932332406275398,0.004414685506767349,-0.050997063355465264
1,25,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.054249472130958626,0.004669829249644968,-0.050997063355465264
1,26,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.055825944648849976,0.004576739152355469,-0.050997063355465264
1,27,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04603645507397202,0.005130887110410345,-0.050997063355465264
1,28,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.049365061500349465,0.004243192762796598,-0.050997063355465264
1,29,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.041185430356797184,0.005593514940300082,-0.050997063355465264
1,30,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05070129270921897,0.004406690548339403,-0.050997063355465264
1,31,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04855641469252153,0.004336100712467005,-0.050997063355465264
1,32,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04525175087731862,0.004595492142028916,-0.050997063355465264
1,33,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04999967843813467,0.004051868257275918,-0.050997063355465264
1,34,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.053166869068123165,0.004253886414026385,-0.050997063355465264
1,35,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04766615541375251,0.004046628048893962,-0.050997063355465264
1,36,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04861477031847995,0.004086002202382535,-0.050997063355465264
1,37,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05826677798718414,0.004033245733078241,-0.050997063355465264
1,38,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.0469268019463406,0.0045035519765062,-0.050997063355465264
1,39,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04512821436040553,0.004451720948924137,-0.050997063355465264
1,40,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05596623534968782,0.005285777149700553,-0.050997063355465264
1,41,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05190946140960081,0.004739937547801867,-0.050997063355465264
1,42,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04714535072851414,0.004329447176018239,-0.050997063355465264
1,43,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.04959731323249846,0.003968519814968237,-0.050997063355465264
1,44,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05486457452958252,0.005036793802661147,-0.050997063355465264
1,45,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.054986100259756074,0.004621442743960371,-0.050997063355465264
1,46,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05525133865981549,0.00367726206254127,-0.050997063355465264
1,47,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.052371503887786254,0.003960265444461442,-0.050997063355465264
1,48,efficient_influence_function,EIF estimator w/ non-parametric nuisance fx estimation,---,-0.05278270154361749,0.004177057486363895,-0.050997063355465264
