sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05748430533064423,0.0049203563017769045,-0.050997063355465264
1,2,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04937293496673919,0.004187530542795083,-0.050997063355465264
1,3,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05313208165938259,0.004400290099878231,-0.050997063355465264
1,4,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.052123103776332745,0.004737520632711603,-0.050997063355465264
1,5,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05055015584254452,0.004484079711464362,-0.050997063355465264
1,6,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05069434942360023,0.004544651091651732,-0.050997063355465264
1,7,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04721368014122951,0.004371588727087113,-0.050997063355465264
1,8,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05048116497367594,0.005053894371817331,-0.050997063355465264
1,9,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05125687602474394,0.004849444178999272,-0.050997063355465264
1,10,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.03776718150806883,0.004610265376865782,-0.050997063355465264
1,11,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05531956331554555,0.004676285923695577,-0.050997063355465264
1,12,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05786824933650563,0.004439298912160992,-0.050997063355465264
1,13,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.041326370028976205,0.0049211155030713435,-0.050997063355465264
1,14,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05147591307753974,0.004422421296071092,-0.050997063355465264
1,15,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04951745640871681,0.0044792436853774015,-0.050997063355465264
1,16,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.056965108506732615,0.004451729100895746,-0.050997063355465264
1,17,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.055403052165079986,0.004508070793736741,-0.050997063355465264
