sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.056614238833532296,0.005645910685218818,-0.050997063355465264
1,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.049932035981626995,0.004058322605638118,-0.050997063355465264
1,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05453796440928037,0.0042849480860568225,-0.050997063355465264
1,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.051193901031715304,0.00435403550174313,-0.050997063355465264
1,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0511670957008868,0.0044196506836732645,-0.050997063355465264
1,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.051298878126619256,0.004446015145009112,-0.050997063355465264
1,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0480353882527354,0.004144901586490439,-0.050997063355465264
1,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05160211461987162,0.004532285989732432,-0.050997063355465264
1,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05180934798625365,0.004361798807534749,-0.050997063355465264
1,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0395810069773461,0.004601383317338845,-0.050997063355465264
1,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.056176737727618095,0.004501935068698949,-0.050997063355465264
1,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.057415008390316706,0.004068059424672732,-0.050997063355465264
1,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04226464597311842,0.004973498477369069,-0.050997063355465264
1,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04999211342036536,0.004403094593329728,-0.050997063355465264
1,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05176456170561971,0.004422346121587708,-0.050997063355465264
1,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.056074771046159474,0.004439098186290668,-0.050997063355465264
1,17,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0564992604544204,0.004235792320242237,-0.050997063355465264
1,18,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04891066509698245,0.004461303067606849,-0.050997063355465264
1,19,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04631522401582754,0.005197627669142034,-0.050997063355465264
1,20,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05026291818647617,0.0047026225331467195,-0.050997063355465264
1,21,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.043870780878672244,0.0046521183466706004,-0.050997063355465264
1,22,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05139059470173926,0.004507493744935605,-0.050997063355465264
1,23,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04635252734216217,0.004348845986828342,-0.050997063355465264
1,24,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05241940221118454,0.004956743519275891,-0.050997063355465264
1,25,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0532861709788578,0.004580866930167372,-0.050997063355465264
1,26,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05029135969677622,0.004300571137368613,-0.050997063355465264
1,27,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.0501200859334216,0.004966143397626916,-0.050997063355465264
1,28,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.050956028698161154,0.004210314241444881,-0.050997063355465264
1,29,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04733237834090272,0.005093422390645039,-0.050997063355465264
1,30,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.045812632354425634,0.004315300039364895,-0.050997063355465264
1,31,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04993092203708945,0.004520689601991108,-0.050997063355465264
1,32,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.044874554617197,0.004851823797400666,-0.050997063355465264
1,33,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05094794988111852,0.004522720962001279,-0.050997063355465264
1,34,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.057337236668513786,0.004733962319294225,-0.050997063355465264
1,35,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.047213991534448725,0.004611430171977165,-0.050997063355465264
1,36,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.047085397875513975,0.004300105666131226,-0.050997063355465264
1,37,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05132172126778128,0.0042491251543728984,-0.050997063355465264
1,38,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04899178918190884,0.004319967063649766,-0.050997063355465264
1,39,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.047476550334987294,0.004727005312002852,-0.050997063355465264
1,40,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05188793368214311,0.006344734944657469,-0.050997063355465264
1,41,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04619206335419675,0.0044163917212426285,-0.050997063355465264
1,42,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05289495051444227,0.004547614269662724,-0.050997063355465264
1,43,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.049748171179742104,0.004320510165884918,-0.050997063355465264
1,44,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04686543632836622,0.0054909571167536106,-0.050997063355465264
1,45,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.053362793693799974,0.004960311951320207,-0.050997063355465264
1,46,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05531374094323391,0.004086462341984433,-0.050997063355465264
1,47,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04644916300240947,0.005137239517444051,-0.050997063355465264
1,48,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05445575983664072,0.004861021494351964,-0.050997063355465264
1,49,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05139109349696456,0.004657108973563363,-0.050997063355465264
1,50,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05206559943399267,0.004420494202573556,-0.050997063355465264
1,51,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04969552624924473,0.00415689431799952,-0.050997063355465264
