sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
8,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05592167766107479,0.002913837348124476,-0.050997063355465264
8,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05614323808520293,0.002722880381038696,-0.050997063355465264
8,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05115674415704168,0.0027363266006064594,-0.050997063355465264
8,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.058319828522764974,0.0026789805809605796,-0.050997063355465264
8,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.045758216602467254,0.0030548346019181136,-0.050997063355465264
8,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.050193626580098044,0.0027573451779761096,-0.050997063355465264
8,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05312209260540357,0.0025905301641655954,-0.050997063355465264
8,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.050301297315948866,0.0028065484444419145,-0.050997063355465264
8,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.053214685164353875,0.002839855299212208,-0.050997063355465264
8,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05495989622557897,0.002634306398540006,-0.050997063355465264
8,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05378069581254513,0.002823216131891799,-0.050997063355465264
8,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.051522987256610864,0.0026521003828317677,-0.050997063355465264
8,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05048044428960425,0.002922680204543499,-0.050997063355465264
8,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04995122034631839,0.0027329875863738814,-0.050997063355465264
8,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05113776256112303,0.0026781130218959835,-0.050997063355465264
8,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05126386557715127,0.002671264187070682,-0.050997063355465264
8,17,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05203211775884435,0.0029808123776116444,-0.050997063355465264
8,18,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.04843122696129724,0.002733251293220022,-0.050997063355465264
8,19,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model",---,-0.05316869658695421,0.0026177410925746518,-0.050997063355465264
