sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
8,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05611179542469037,0.002902146966346528,-0.050997063355465264
8,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.0561463323317784,0.002724539108787822,-0.050997063355465264
8,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05137986854423487,0.002705095638234901,-0.050997063355465264
8,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05800736053870265,0.0027033076804902556,-0.050997063355465264
8,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.04612646815841477,0.003044782337890226,-0.050997063355465264
8,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05018822415425541,0.0027252878651009387,-0.050997063355465264
8,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.053172798914905305,0.0025945155952167526,-0.050997063355465264
8,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.050126989398093375,0.002811496934576262,-0.050997063355465264
8,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05286841086571983,0.002880835900524536,-0.050997063355465264
8,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05490832893474425,0.0026340915197467776,-0.050997063355465264
8,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05415008234801052,0.002792102624635687,-0.050997063355465264
8,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.051117532287068904,0.002684159472073764,-0.050997063355465264
8,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05027275033273548,0.002842503309886185,-0.050997063355465264
8,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.04986989578845594,0.0027572862683391667,-0.050997063355465264
8,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.05079024207711665,0.002681068937735312,-0.050997063355465264
8,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.051245490157835936,0.0026845780202039114,-0.050997063355465264
8,17,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.0523366916460731,0.003002596585446315,-0.050997063355465264
8,18,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, stratify estimation of mu",---,-0.048476911068261845,0.00274292800959038,-0.050997063355465264
