sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.06112617104077919,0.004556121179590514,-0.050997063355465264
1,2,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.053647843986058236,0.003989633676230718,-0.050997063355465264
1,3,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.056612814961205356,0.004245690795107475,-0.050997063355465264
1,4,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.053861540468923656,0.004312973353413109,-0.050997063355465264
1,5,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05239886363282279,0.003942733658849123,-0.050997063355465264
1,6,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.049836758995205836,0.003982739958157502,-0.050997063355465264
1,7,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05163902104651008,0.0041089455502593105,-0.050997063355465264
1,8,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04732793830793257,0.004250478474411155,-0.050997063355465264
1,9,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.055178893958353306,0.0043281508746171446,-0.050997063355465264
1,10,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.03564599246635751,0.004227237788540332,-0.050997063355465264
1,11,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05505539275054712,0.004528150521615567,-0.050997063355465264
1,12,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.06018044291541311,0.004323471008104701,-0.050997063355465264
1,13,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.042008372017953544,0.0062778978053643466,-0.050997063355465264
1,14,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.047803501916952255,0.004494930397689608,-0.050997063355465264
1,15,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05486942391019674,0.004388956972950449,-0.050997063355465264
1,16,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05397935444522925,0.0042497606660913114,-0.050997063355465264
1,17,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05715537214553672,0.0040032612731211855,-0.050997063355465264
1,18,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04660075075491349,0.004732300864977158,-0.050997063355465264
1,19,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04520666499435821,0.006212153563880978,-0.050997063355465264
1,20,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.03924828663655613,0.005180485072319735,-0.050997063355465264
1,21,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.041691829305206894,0.004678778676041023,-0.050997063355465264
1,22,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.058472938580018695,0.004624669829451304,-0.050997063355465264
1,23,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04959017713039419,0.004088080888688674,-0.050997063355465264
1,24,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.0513941318431545,0.00451438365714996,-0.050997063355465264
1,25,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05399366439058064,0.00473968144045013,-0.050997063355465264
1,26,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05522176371400713,0.00465551553621106,-0.050997063355465264
1,27,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.046799874168362246,0.005079904729212371,-0.050997063355465264
1,28,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.049749459581463346,0.00427488572465776,-0.050997063355465264
1,29,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.045873809559867966,0.0055364839008445015,-0.050997063355465264
1,30,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.050007357237094756,0.004524281818503269,-0.050997063355465264
1,31,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.049418072780027314,0.00455291997511539,-0.050997063355465264
1,32,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04442333282820953,0.004396218514213623,-0.050997063355465264
1,33,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04980938493756114,0.003970008228197338,-0.050997063355465264
1,34,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.053690445542968396,0.004525596517826361,-0.050997063355465264
1,35,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.048523280531892615,0.0040139398002229446,-0.050997063355465264
1,36,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04841944256611313,0.00415768092923254,-0.050997063355465264
