sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,matched_cohort,true_att
6,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04296289157420946,0.006367896384634934,TRUE,-0.04858644632938813
6,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.049911659900963634,0.005927351805461958,TRUE,-0.04858644632938813
6,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.057672651848404796,0.006414308014122613,TRUE,-0.04858644632938813
6,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04443678799656128,0.008517222204245894,TRUE,-0.04858644632938813
6,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04736045863762262,0.006405904549902087,TRUE,-0.04858644632938813
6,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.050628954378674366,0.007010758244990458,TRUE,-0.04858644632938813
6,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04581566349850648,0.006528172144158093,TRUE,-0.04858644632938813
6,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04851518703366867,0.012647726340141973,TRUE,-0.04858644632938813
6,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.050159363814786896,0.00658382455445274,TRUE,-0.04858644632938813
6,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05174440599932991,0.00580924016959064,TRUE,-0.04858644632938813
6,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.056309049205577874,0.006375820351585885,TRUE,-0.04858644632938813
6,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.0461819348323869,0.0062044415007933085,TRUE,-0.04858644632938813
6,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05117174065210966,0.005997989896149107,TRUE,-0.04858644632938813
