sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,matched_cohort,true_att
7,1,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.047575988394905025,0.0038194096930109847,TRUE,-0.04858644632938813
7,2,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.042134586805822646,0.003506850765620673,TRUE,-0.04858644632938813
7,3,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04807467896361305,0.0036259082774888615,TRUE,-0.04858644632938813
7,4,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.042526029710768055,0.003988804953902362,TRUE,-0.04858644632938813
7,5,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.05267529362293534,0.003624544690718015,TRUE,-0.04858644632938813
7,6,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.047218845877727865,0.003449345359546827,TRUE,-0.04858644632938813
7,7,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04436447752262278,0.0034992774316480024,TRUE,-0.04858644632938813
7,8,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.047080177018223715,0.003482588985871979,TRUE,-0.04858644632938813
7,9,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04575444185059535,0.003832652441926736,TRUE,-0.04858644632938813
7,10,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.044306937435134607,0.0034597612186589442,TRUE,-0.04858644632938813
7,11,efficient_influence_function,"EIF estimator w/ non-parametric nuisance fx estimation, removing LM/GLM candidates from SuperLearners",---,-0.04321193049268482,0.0037930621640242376,TRUE,-0.04858644632938813
