sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
1,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05505801308703215,0.007378100809798835,-0.050997063355465264
1,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.049206590108609755,0.004230823950108437,-0.050997063355465264
1,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.056848892663272685,0.004617043063863153,-0.050997063355465264
1,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.0501822453993714,0.004824759506893994,-0.050997063355465264
1,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.048702821153152526,0.004581713903923389,-0.050997063355465264
1,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.050881550761783294,0.004969525314381013,-0.050997063355465264
1,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.048092741611067635,0.004508616324123573,-0.050997063355465264
1,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05006607366386483,0.004856456947903392,-0.050997063355465264
1,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05282646197377774,0.005003446731829928,-0.050997063355465264
1,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.037548011691392526,0.004436428524070541,-0.050997063355465264
1,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05826306683278639,0.004718882058545778,-0.050997063355465264
1,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05785753656431432,0.004352832945541886,-0.050997063355465264
1,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04256475031499031,0.006224677824028535,-0.050997063355465264
1,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04860276864240525,0.004887052160593652,-0.050997063355465264
1,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05274146331437273,0.004593027193950395,-0.050997063355465264
1,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05571622682943064,0.005629743449199266,-0.050997063355465264
1,17,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05841599731788903,0.004308209244661667,-0.050997063355465264
1,18,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.050680446261376855,0.0046901632552740595,-0.050997063355465264
1,19,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.044994480246821345,0.0059531946303460394,-0.050997063355465264
1,20,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.044610166274328955,0.005388355440844617,-0.050997063355465264
1,21,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04268493196171789,0.005180886502474153,-0.050997063355465264
1,22,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05178297184779055,0.0050802374635555755,-0.050997063355465264
1,23,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04680629174337505,0.004476633495437439,-0.050997063355465264
1,24,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05411853410394246,0.005196423137798992,-0.050997063355465264
1,25,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.054756502721698366,0.004697205351555722,-0.050997063355465264
1,26,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05415100960580054,0.004572531212582098,-0.050997063355465264
1,27,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.051662046009584656,0.005034573781202137,-0.050997063355465264
1,28,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04854412199500449,0.004801901694431396,-0.050997063355465264
1,29,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04461584295479179,0.006695626822774227,-0.050997063355465264
1,30,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04975090992100103,0.0047045166186939266,-0.050997063355465264
1,31,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.051174413486124636,0.0050186614837427704,-0.050997063355465264
1,32,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04515310157197616,0.005818550628953475,-0.050997063355465264
1,33,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.049867070644867645,0.005444699271289245,-0.050997063355465264
1,34,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.056952336032048745,0.004939463066680713,-0.050997063355465264
1,35,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04722468894549639,0.004683160500461827,-0.050997063355465264
1,36,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.045937003140986477,0.005361248987464166,-0.050997063355465264
1,37,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.0553207661589826,0.004786394387753545,-0.050997063355465264
1,38,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04854827162581728,0.0045924372209152605,-0.050997063355465264
