sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,matched_cohort,true_att
7,1,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04323451221182528,0.004452049449411579,TRUE,-0.04858644632938813
7,2,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.03995504010453527,0.004254315706570321,TRUE,-0.04858644632938813
7,3,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05074146676477684,0.0038652109672411487,TRUE,-0.04858644632938813
7,4,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04309963828578475,0.004743397402904824,TRUE,-0.04858644632938813
7,5,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04913190964133286,0.004062735335043194,TRUE,-0.04858644632938813
7,6,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.0475269368775637,0.004190030074458218,TRUE,-0.04858644632938813
7,7,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.044074299523880034,0.0041428074063596925,TRUE,-0.04858644632938813
7,8,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.044416502624227396,0.004380473681431827,TRUE,-0.04858644632938813
7,9,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.0451397806490763,0.004241474873469719,TRUE,-0.04858644632938813
7,10,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.048028200161613424,0.0038719522306847713,TRUE,-0.04858644632938813
7,11,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04626367280552633,0.004250917245335394,TRUE,-0.04858644632938813
7,12,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04775821009735804,0.003975572958173551,TRUE,-0.04858644632938813
7,13,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04667919291897505,0.004541772456581372,TRUE,-0.04858644632938813
7,14,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05222144553158819,0.003951292203382567,TRUE,-0.04858644632938813
7,15,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04788407921720106,0.004145589215908391,TRUE,-0.04858644632938813
7,16,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.0474492012301376,0.0042273683853317635,TRUE,-0.04858644632938813
7,17,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.052685841016363096,0.004680805990134152,TRUE,-0.04858644632938813
7,18,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05126503635734118,0.003956019806067938,TRUE,-0.04858644632938813
7,19,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04585670079909458,0.00420886900888256,TRUE,-0.04858644632938813
7,20,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05606235913775419,0.0042687695445140115,TRUE,-0.04858644632938813
7,21,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04729407675739971,0.004333242126027592,TRUE,-0.04858644632938813
7,22,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.049247019252269646,0.003957558706891399,TRUE,-0.04858644632938813
7,23,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04578925444411255,0.004175824748373858,TRUE,-0.04858644632938813
7,24,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05135792089434151,0.004013912440503999,TRUE,-0.04858644632938813
7,25,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.050471351952094824,0.004206273572288167,TRUE,-0.04858644632938813
7,26,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.041503250493473344,0.004062892098285086,TRUE,-0.04858644632938813
7,27,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05645543326497925,0.00482851222805551,TRUE,-0.04858644632938813
7,28,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.04425818299385822,0.004379450758684895,TRUE,-0.04858644632938813
7,29,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.053054854268346996,0.0043715059612071,TRUE,-0.04858644632938813
7,30,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.047405898276792174,0.004429214613481148,TRUE,-0.04858644632938813
7,31,influence_function,IF estimator w/ known models parametric and unknown models non-parametric,pi/eta/lambda/mu,-0.05325565022220542,0.004462676498133448,TRUE,-0.04858644632938813
