sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,true_att
8,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.057393137439249196,0.0030007221268210323,-0.050997063355465264
8,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.056022254187848335,0.002881495105706419,-0.050997063355465264
8,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05293762822272568,0.0027004123223939,-0.050997063355465264
8,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05805414329873809,0.002951546836136404,-0.050997063355465264
8,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04561740087088845,0.003556466907395859,-0.050997063355465264
8,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05028810438999017,0.0030643148210001783,-0.050997063355465264
8,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05430868763093382,0.002636070821500436,-0.050997063355465264
8,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.049641791430864876,0.002915865385241584,-0.050997063355465264
8,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05227900200970111,0.002884256678438556,-0.050997063355465264
8,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.056427266490632524,0.0027483744127408233,-0.050997063355465264
8,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05488698676734708,0.002916384403860138,-0.050997063355465264
