sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,matched_cohort,true_att
7,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04546195512065808,0.004742980152713345,TRUE,-0.04858644632938813
7,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04101490025086144,0.0039684696790300835,TRUE,-0.04858644632938813
7,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05044433332753113,0.004188586638630009,TRUE,-0.04858644632938813
7,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.042835896721733595,0.004821164490461323,TRUE,-0.04858644632938813
7,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05072665749214504,0.003928091003402211,TRUE,-0.04858644632938813
7,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04589310477280017,0.004091043481547486,TRUE,-0.04858644632938813
7,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04432794976393123,0.003933869600720688,TRUE,-0.04858644632938813
7,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04799781892988901,0.004370730365874807,TRUE,-0.04858644632938813
7,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04463933511322948,0.004250266184511375,TRUE,-0.04858644632938813
7,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.048069353932648835,0.003923719841751629,TRUE,-0.04858644632938813
7,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.045172193361846115,0.004315356581412325,TRUE,-0.04858644632938813
7,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04833427554471472,0.003989919964052035,TRUE,-0.04858644632938813
7,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04641821223248315,0.004154897944819609,TRUE,-0.04858644632938813
7,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.05460741841050665,0.0038756071859443945,TRUE,-0.04858644632938813
7,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04524509772440536,0.00442359047275499,TRUE,-0.04858644632938813
7,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation stratify estimation of mu, removing LM/GLM candidates from SuperLearners",---,-0.04748414918926903,0.004171874076798349,TRUE,-0.04858644632938813
